customer_id,first_name,last_name,rental_date,return_date,film_title,inventory_id 
352,ALBERT,CROUSE,2005-08-17 11:05:53,2005-08-25 12:25:53,HOME PITY,1955
219,WILLIE,HOWELL,2005-06-18 17:12:01,2005-06-26 13:32:01,HOMEWARD CIDER,1956
182,RENEE,LANE,2005-07-10 01:31:22,2005-07-17 05:42:22,HOMEWARD CIDER,1956
396,EARL,SHANKS,2005-07-31 21:31:49,2005-08-04 00:06:49,HOMEWARD CIDER,1956
382,VICTOR,BARKLEY,2005-08-18 13:53:36,2005-08-19 18:20:36,HOMEWARD CIDER,1956
85,ANNE,POWELL,2005-06-19 18:53:05,2005-06-22 13:15:05,HOMEWARD CIDER,1957
561,IAN,STILL,2005-07-12 00:16:19,2005-07-17 19:15:19,HOMEWARD CIDER,1957
125,ETHEL,WEBB,2005-07-29 07:19:16,2005-08-05 03:29:16,HOMEWARD CIDER,1957
554,DWAYNE,OLVERA,2005-08-21 13:07:24,2005-08-24 10:37:24,HOMEWARD CIDER,1957
516,ELMER,NOE,2005-06-20 14:02:22,2005-06-22 12:52:22,HOMEWARD CIDER,1958
64,JUDITH,COX,2005-07-09 21:21:25,2005-07-14 21:34:25,HOMEWARD CIDER,1958
573,BYRON,BOX,2005-08-01 04:04:37,2005-08-01 23:59:37,HOMEWARD CIDER,1958
132,ESTHER,CRAWFORD,2005-08-17 23:47:16,2005-08-19 03:46:16,HOMEWARD CIDER,1958
40,AMANDA,CARTER,2005-06-21 18:39:34,2005-06-22 18:23:34,HOMEWARD CIDER,1959
283,FELICIA,SUTTON,2005-07-08 19:27:50,2005-07-14 15:42:50,HOMEWARD CIDER,1959
501,RUBEN,GEARY,2005-07-27 18:34:53,2005-07-29 17:46:53,HOMEWARD CIDER,1959
251,VICKIE,BREWER,2005-08-21 07:06:20,2005-08-22 01:39:20,HOMEWARD CIDER,1959
275,CAROLE,BARNETT,2005-06-21 11:30:47,2005-06-23 06:04:47,HOMICIDE PEACH,1960
411,NORMAN,CURRIER,2005-07-06 20:52:09,2005-07-08 18:51:09,HOMICIDE PEACH,1960
220,CHARLENE,ALVAREZ,2005-07-31 20:47:14,2005-08-02 17:25:14,HOMICIDE PEACH,1960
551,CLAYTON,BARBEE,2005-08-22 01:45:18,2005-08-28 21:24:18,HOMICIDE PEACH,1960
299,JAMES,GANNON,2005-06-21 06:36:59,2005-06-30 06:50:59,HOMICIDE PEACH,1961
410,CURTIS,IRBY,2005-07-09 08:28:40,2005-07-16 04:47:40,HOMICIDE PEACH,1961
192,LAURIE,LAWRENCE,2005-07-31 11:59:32,2005-08-04 07:14:32,HOMICIDE PEACH,1961
84,SARA,PERRY,2005-08-19 11:27:43,2005-08-20 10:58:43,HOMICIDE PEACH,1961
223,MELINDA,FERNANDEZ,2005-05-28 03:57:28,2005-05-31 05:20:28,HOMICIDE PEACH,1962
295,DAISY,BATES,2005-06-17 07:14:15,2005-06-20 05:59:15,HOMICIDE PEACH,1962
30,MELISSA,KING,2005-07-08 09:13:28,2005-07-10 06:17:28,HOMICIDE PEACH,1962
340,PATRICK,NEWSOM,2005-08-01 17:11:52,2005-08-08 19:34:52,HOMICIDE PEACH,1962
157,DARLENE,ROSE,2005-08-20 10:11:07,2005-08-23 10:32:07,HOMICIDE PEACH,1962
549,NELSON,CHRISTENSON,2005-06-17 15:07:30,2005-06-18 14:43:30,HOMICIDE PEACH,1963
160,ERIN,DUNN,2005-07-08 21:05:44,2005-07-17 21:33:44,HOMICIDE PEACH,1963
534,CHRISTIAN,JUNG,2005-07-27 05:41:20,2005-07-30 04:50:20,HOMICIDE PEACH,1963
38,MARTHA,GONZALEZ,2005-08-23 09:02:04,2005-08-29 03:17:04,HOMICIDE PEACH,1963
344,HENRY,BILLINGSLEY,2005-07-07 18:58:57,2005-07-14 16:35:57,HOMICIDE PEACH,1964
459,TOMMY,COLLAZO,2005-07-30 01:00:17,2005-08-01 03:41:17,HOMICIDE PEACH,1964
15,HELEN,HARRIS,2005-08-18 04:39:10,2005-08-24 09:41:10,HOMICIDE PEACH,1964
403,MIKE,WAY,2005-08-01 09:01:04,2005-08-04 09:07:04,HOMICIDE PEACH,1965
126,ELLEN,SIMPSON,2005-08-21 16:52:29,2005-08-26 12:30:29,HOMICIDE PEACH,1965
445,MICHEAL,FORMAN,2005-05-30 18:13:23,2005-06-04 00:12:23,HONEY TIES,1966
328,JEFFREY,SPEAR,2005-06-20 11:29:17,2005-06-27 12:51:17,HONEY TIES,1966
71,KATHY,JAMES,2005-07-09 14:55:07,2005-07-13 15:24:07,HONEY TIES,1966
565,JAIME,NETTLES,2005-07-27 10:25:51,2005-08-04 16:02:51,HONEY TIES,1966
277,OLGA,JIMENEZ,2005-08-20 02:58:42,2005-08-27 22:36:42,HONEY TIES,1966
137,RHONDA,KENNEDY,2005-07-06 09:10:37,2005-07-14 08:24:37,HONEY TIES,1967
456,RONNIE,RICKETTS,2005-08-01 11:44:13,2005-08-09 16:57:13,HONEY TIES,1967
315,KENNETH,GOODEN,2005-08-23 02:45:21,2005-09-01 03:24:21,HONEY TIES,1967
494,RAMON,CHOATE,2005-08-01 07:30:45,2005-08-03 03:03:45,HONEY TIES,1968
289,VIOLET,RODRIQUEZ,2005-08-19 15:23:41,2005-08-22 16:58:41,HONEY TIES,1968
125,ETHEL,WEBB,2005-07-28 10:27:46,2005-07-31 07:48:46,HONEY TIES,1969
175,ANNETTE,OLSON,2005-08-21 14:32:45,2005-08-28 09:50:45,HONEY TIES,1969
556,ARMANDO,GRUBER,2005-05-26 05:29:49,2005-05-28 10:10:49,HONEY TIES,1970
67,KELLY,TORRES,2005-06-17 15:57:56,2005-06-23 21:04:56,HONEY TIES,1970
299,JAMES,GANNON,2005-07-06 00:00:03,2005-07-09 01:27:03,HONEY TIES,1970
579,DARYL,LARUE,2005-07-30 04:53:23,2005-07-31 06:01:23,HONEY TIES,1970
360,RALPH,MADRIGAL,2005-08-19 01:53:43,2005-08-28 02:27:43,HONEY TIES,1970
495,CHARLIE,BESS,2005-07-31 09:09:22,2005-08-07 10:01:22,HONEY TIES,1971
296,RAMONA,HALE,2005-08-20 19:29:44,2005-08-24 21:10:44,HONEY TIES,1971
555,DWIGHT,LOMBARDI,2005-06-21 02:30:37,2005-06-29 03:10:37,HOOK CHARIOTS,1972
581,VIRGIL,WOFFORD,2005-07-07 11:36:20,2005-07-16 12:38:20,HOOK CHARIOTS,1972
196,ALMA,AUSTIN,2005-07-29 01:20:16,2005-07-30 04:31:16,HOOK CHARIOTS,1972
76,IRENE,PRICE,2005-07-12 16:34:40,2005-07-14 17:02:40,HOOK CHARIOTS,1973
442,LEROY,BUSTAMANTE,2005-08-01 09:11:36,2005-08-04 13:28:36,HOOK CHARIOTS,1973
448,MIGUEL,BETANCOURT,2005-08-21 21:22:07,2005-08-30 16:24:07,HOOK CHARIOTS,1973
71,KATHY,JAMES,2005-07-11 02:08:55,2005-07-16 22:07:55,HOOK CHARIOTS,1974
89,JULIA,FLORES,2005-07-30 04:06:25,2005-08-04 22:49:25,HOOK CHARIOTS,1974
46,CATHERINE,CAMPBELL,2005-08-23 10:35:51,2005-08-27 16:02:51,HOOK CHARIOTS,1974
82,KATHRYN,COLEMAN,2005-06-21 09:55:12,2005-06-25 08:32:12,HOOK CHARIOTS,1975
368,HARRY,ARCE,2005-07-07 04:34:09,2005-07-10 23:54:09,HOOK CHARIOTS,1975
509,RAUL,FORTIER,2005-07-29 00:33:32,2005-08-05 21:25:32,HOOK CHARIOTS,1975
54,TERESA,ROGERS,2005-08-19 02:57:37,2005-08-22 23:23:37,HOOK CHARIOTS,1975
232,CONSTANCE,REID,2005-06-19 21:34:54,2005-06-28 16:21:54,HOOSIERS BIRDCAGE,1976
248,CAROLINE,BOWMAN,2005-07-08 04:04:19,2005-07-13 07:27:19,HOOSIERS BIRDCAGE,1976
215,JESSIE,BANKS,2005-07-31 03:54:43,2005-08-05 03:54:43,HOOSIERS BIRDCAGE,1976
4,BARBARA,JONES,2005-08-18 00:14:03,2005-08-18 23:52:03,HOOSIERS BIRDCAGE,1976
257,MARSHA,DOUGLAS,2005-07-28 20:59:04,2005-08-01 01:52:04,HOOSIERS BIRDCAGE,1977
169,ERICA,MATTHEWS,2005-08-17 06:39:59,2005-08-23 04:53:59,HOOSIERS BIRDCAGE,1977
180,STACY,CUNNINGHAM,2005-07-31 17:30:47,2005-08-04 12:20:47,HOOSIERS BIRDCAGE,1978
400,BRYAN,HARDISON,2005-08-17 03:12:04,2005-08-23 07:10:04,HOOSIERS BIRDCAGE,1978
111,CARMEN,OWENS,2005-06-17 09:30:05,2005-06-21 12:10:05,HOPE TOOTSIE,1979
8,SUSAN,WILSON,2005-07-07 10:02:03,2005-07-10 06:09:03,HOPE TOOTSIE,1979
42,CAROLYN,PEREZ,2005-07-31 19:23:00,2005-08-08 19:07:00,HOPE TOOTSIE,1979
193,KATIE,ELLIOTT,2005-08-20 03:07:47,2005-08-21 21:50:47,HOPE TOOTSIE,1979
449,OSCAR,AQUINO,2005-07-10 16:19:53,2005-07-12 11:17:53,HOPE TOOTSIE,1980
129,CARRIE,PORTER,2005-08-01 12:46:52,2005-08-05 16:48:52,HOPE TOOTSIE,1980
195,VANESSA,SIMS,2005-08-17 10:59:00,2005-08-19 05:56:00,HOPE TOOTSIE,1980
138,HAZEL,WARREN,2005-07-28 06:10:55,2005-07-29 02:46:55,HOPE TOOTSIE,1981
560,JORDAN,ARCHULETA,2005-08-22 00:24:37,2005-08-25 04:15:37,HOPE TOOTSIE,1981
371,BILLY,POULIN,2005-06-20 22:31:54,2005-06-25 02:58:54,HOPE TOOTSIE,1982
244,VIOLA,HANSON,2005-07-10 15:05:42,2005-07-15 10:19:42,HOPE TOOTSIE,1982
218,VERA,MCCOY,2005-07-30 05:28:40,2005-08-07 01:34:40,HOPE TOOTSIE,1982
78,LORI,WOOD,2005-08-22 01:08:34,2005-08-25 07:00:34,HOPE TOOTSIE,1982
18,CAROL,GARCIA,2005-05-25 06:44:53,2005-05-28 11:28:53,HOPE TOOTSIE,1983
109,EDNA,WEST,2005-06-18 01:51:22,2005-06-26 06:57:22,HOPE TOOTSIE,1983
106,CONNIE,WALLACE,2005-07-07 14:52:12,2005-07-09 13:10:12,HOPE TOOTSIE,1983
463,DARRELL,POWER,2005-07-30 20:22:17,2005-08-08 16:55:17,HOPE TOOTSIE,1983
33,ANNA,HILL,2005-08-22 11:43:04,2005-08-29 12:16:04,HOPE TOOTSIE,1983
434,EDDIE,TOMLIN,2005-06-18 17:51:46,2005-06-23 19:17:46,HORN WORKING,1984
339,WALTER,PERRYMAN,2005-07-12 12:12:43,2005-07-21 10:49:43,HORN WORKING,1984
176,JUNE,CARROLL,2005-07-27 09:19:05,2005-07-28 04:35:05,HORN WORKING,1984
3,LINDA,WILLIAMS,2005-08-18 14:49:55,2005-08-24 15:20:55,HORN WORKING,1984
215,JESSIE,BANKS,2005-06-20 04:09:04,2005-06-21 10:07:04,HORN WORKING,1985
276,BRANDY,GRAVES,2005-07-06 10:51:28,2005-07-09 13:57:28,HORN WORKING,1985
244,VIOLA,HANSON,2005-08-01 17:47:00,2005-08-09 15:00:00,HORN WORKING,1985
474,DUSTIN,GILLETTE,2005-08-17 22:13:37,2005-08-19 19:01:37,HORN WORKING,1985
24,KIMBERLY,LEE,2005-05-31 10:22:54,2005-06-02 12:21:54,HORN WORKING,1986
31,BRENDA,WRIGHT,2005-06-18 15:49:48,2005-06-27 20:31:48,HORN WORKING,1986
371,BILLY,POULIN,2005-07-11 01:23:06,2005-07-12 04:39:06,HORN WORKING,1986
64,JUDITH,COX,2005-07-31 15:04:57,2005-08-05 20:07:57,HORN WORKING,1986
14,BETTY,WHITE,2005-08-18 19:16:47,2005-08-19 16:31:47,HORN WORKING,1986
383,MARTIN,BALES,2005-06-18 05:05:18,2005-06-21 08:19:18,HORN WORKING,1987
529,ERIK,GUILLEN,2005-07-12 04:50:26,2005-07-20 23:44:26,HORN WORKING,1987
490,SAM,MCDUFFIE,2005-07-29 11:14:02,2005-08-05 14:13:02,HORN WORKING,1987
380,RUSSELL,BRINSON,2005-08-23 10:04:36,2005-08-24 05:00:36,HORN WORKING,1987
411,NORMAN,CURRIER,2005-07-09 18:08:59,2005-07-16 17:28:59,HORN WORKING,1988
221,BESSIE,MORRISON,2005-07-30 22:20:04,2005-08-08 02:27:04,HORN WORKING,1988
168,REGINA,BERRY,2005-08-18 14:28:00,2005-08-26 14:10:00,HORN WORKING,1988
506,LESLIE,SEWARD,2005-06-15 19:13:45,2005-06-23 19:43:45,HORN WORKING,1989
593,RENE,MCALISTER,2005-07-07 04:51:44,2005-07-09 03:07:44,HORN WORKING,1989
461,DEREK,BLAKELY,2005-07-28 02:24:23,2005-07-29 23:01:23,HORN WORKING,1989
117,EDITH,MCDONALD,2005-08-22 02:26:47,2005-08-23 05:53:47,HORN WORKING,1989
195,VANESSA,SIMS,2005-07-29 08:42:04,2005-08-01 03:10:04,HORROR REIGN,1990
386,TODD,TAN,2005-08-20 15:08:57,2005-08-29 13:13:57,HORROR REIGN,1990
341,PETER,MENARD,2005-07-06 21:15:45,2005-07-13 20:02:45,HORROR REIGN,1991
502,BRETT,CORNWELL,2005-07-30 13:43:00,2005-08-02 11:39:00,HORROR REIGN,1991
477,DAN,PAINE,2005-08-21 15:59:27,2005-08-27 11:46:27,HORROR REIGN,1991
107,FLORENCE,WOODS,2005-07-11 08:25:22,2005-07-13 13:17:22,HORROR REIGN,1992
391,CLARENCE,GAMEZ,2005-07-30 13:29:47,2005-08-02 17:08:47,HORROR REIGN,1992
312,MARK,RINEHART,2005-08-21 09:19:49,2005-08-26 11:06:49,HORROR REIGN,1992
291,TONI,HOLT,2005-05-29 09:26:34,2005-06-05 07:28:34,HORROR REIGN,1993
137,RHONDA,KENNEDY,2005-06-18 20:24:23,2005-06-27 15:39:23,HORROR REIGN,1993
58,JEAN,BELL,2005-07-09 21:39:35,2005-07-13 17:45:35,HORROR REIGN,1993
263,HILDA,HOPKINS,2005-08-01 10:03:20,2005-08-10 06:52:20,HORROR REIGN,1993
458,LLOYD,DOWD,2005-08-18 23:26:11,2005-08-19 20:31:11,HORROR REIGN,1993
109,EDNA,WEST,2005-06-19 12:12:30,2005-06-27 08:27:30,HORROR REIGN,1994
78,LORI,WOOD,2005-07-09 05:20:24,2005-07-13 06:41:24,HORROR REIGN,1994
597,FREDDIE,DUGGAN,2005-08-02 12:34:27,2005-08-07 14:21:27,HORROR REIGN,1994
285,MIRIAM,MCKINNEY,2005-08-22 18:03:57,2005-08-23 20:56:57,HORROR REIGN,1994
50,DIANE,COLLINS,2005-05-29 16:44:11,2005-06-05 16:11:11,HORROR REIGN,1995
146,JAMIE,RICE,2005-06-18 04:32:28,2005-06-24 03:26:28,HORROR REIGN,1995
142,APRIL,BURNS,2005-07-08 01:51:32,2005-07-15 22:56:32,HORROR REIGN,1995
467,ALVIN,DELOACH,2005-07-28 23:59:02,2005-08-02 04:54:02,HORROR REIGN,1995
473,JORGE,OLIVARES,2005-08-21 03:51:52,2005-08-22 09:35:52,HORROR REIGN,1995
203,TARA,RYAN,2005-07-28 16:35:16,2005-07-30 14:49:16,HORROR REIGN,1996
436,TROY,QUIGLEY,2005-08-23 13:10:16,2005-08-30 09:27:16,HORROR REIGN,1996
322,JASON,MORRISSEY,2005-07-12 11:50:56,2005-07-13 14:27:56,HORROR REIGN,1997
502,BRETT,CORNWELL,2005-07-28 16:20:26,2005-08-04 19:11:26,HORROR REIGN,1997
155,GAIL,KNIGHT,2005-08-22 04:48:44,2005-08-25 04:59:44,HORROR REIGN,1997
15,HELEN,HARRIS,2005-06-20 05:15:37,2005-06-27 02:45:37,HOTEL HAPPINESS,1998
229,TAMARA,NGUYEN,2005-07-08 02:42:03,2005-07-10 07:22:03,HOTEL HAPPINESS,1998
349,JOE,GILLILAND,2005-08-02 11:29:41,2005-08-07 06:01:41,HOTEL HAPPINESS,1998
529,ERIK,GUILLEN,2005-08-19 07:53:58,2005-08-24 12:00:58,HOTEL HAPPINESS,1998
228,ALLISON,STANLEY,2005-05-28 00:24:58,2005-05-28 22:34:58,HOTEL HAPPINESS,1999
446,THEODORE,CULP,2005-06-18 04:59:48,2005-06-19 08:51:48,HOTEL HAPPINESS,1999
574,JULIAN,VEST,2005-07-09 01:33:23,2005-07-14 04:00:23,HOTEL HAPPINESS,1999
315,KENNETH,GOODEN,2005-07-29 06:52:54,2005-08-05 09:50:54,HOTEL HAPPINESS,1999
475,PEDRO,CHESTNUT,2005-08-22 19:23:58,2005-08-26 23:28:58,HOTEL HAPPINESS,1999
498,GENE,SANBORN,2005-08-02 21:07:06,2005-08-12 01:21:06,HOURS RAGE,2000
405,LEONARD,SCHOFIELD,2005-08-18 10:18:06,2005-08-27 08:16:06,HOURS RAGE,2000
72,THERESA,WATSON,2005-05-30 01:17:25,2005-06-07 02:00:25,HOURS RAGE,2001
365,BRUCE,SCHWARZ,2005-06-15 09:55:57,2005-06-20 14:26:57,HOURS RAGE,2001
214,KRISTIN,JOHNSTON,2005-07-07 11:50:41,2005-07-09 13:58:41,HOURS RAGE,2001
73,BEVERLY,BROOKS,2005-08-02 09:55:28,2005-08-03 06:00:28,HOURS RAGE,2001
533,JESSIE,MILAM,2005-08-18 16:49:50,2005-08-21 11:13:50,HOURS RAGE,2001
300,JOHN,FARNSWORTH,2005-07-29 01:52:22,2005-08-05 03:22:22,HOURS RAGE,2002
166,LYNN,PAYNE,2005-08-22 16:49:02,2005-08-31 20:22:02,HOURS RAGE,2002
345,CARL,ARTIS,2005-06-16 01:58:35,2005-06-18 23:56:35,HOURS RAGE,2003
39,DEBRA,NELSON,2005-07-11 03:21:05,2005-07-17 23:10:05,HOURS RAGE,2003
333,ANDREW,PURDY,2005-07-27 10:30:41,2005-07-30 05:44:41,HOURS RAGE,2003
138,HAZEL,WARREN,2005-08-21 03:40:11,2005-08-26 07:38:11,HOURS RAGE,2003
37,PAMELA,BAKER,2005-07-28 12:45:47,2005-07-30 18:32:47,HOURS RAGE,2004
388,CRAIG,MORRELL,2005-08-19 06:55:33,2005-08-27 07:38:33,HOURS RAGE,2004
424,KYLE,SPURLOCK,2005-06-21 15:57:52,2005-06-24 20:58:52,HOURS RAGE,2005
576,MORRIS,MCCARTER,2005-07-06 18:56:25,2005-07-08 21:22:25,HOURS RAGE,2005
63,ASHLEY,RICHARDSON,2005-07-31 10:47:19,2005-08-04 09:32:19,HOURS RAGE,2005
22,LAURA,RODRIGUEZ,2005-08-19 00:42:24,2005-08-23 06:06:24,HOURS RAGE,2005
221,BESSIE,MORRISON,2005-07-27 05:06:34,2005-07-29 06:12:34,HOUSE DYNAMITE,2006
254,MAXINE,SILVA,2005-08-19 12:06:42,2005-08-23 12:08:42,HOUSE DYNAMITE,2006
444,MARCUS,HIDALGO,2005-06-19 02:51:04,2005-06-28 05:02:04,HOUSE DYNAMITE,2007
49,JOYCE,EDWARDS,2005-07-10 00:09:45,2005-07-11 02:25:45,HOUSE DYNAMITE,2007
275,CAROLE,BARNETT,2005-07-30 14:31:31,2005-08-05 16:29:31,HOUSE DYNAMITE,2007
451,JIM,REA,2005-08-20 08:20:19,2005-08-22 03:22:19,HOUSE DYNAMITE,2007
143,LESLIE,GORDON,2005-05-26 22:52:19,2005-06-02 18:14:19,HOUSE DYNAMITE,2008
333,ANDREW,PURDY,2005-06-20 17:40:12,2005-06-24 17:09:12,HOUSE DYNAMITE,2008
350,JUAN,FRALEY,2005-07-11 23:03:02,2005-07-19 23:09:02,HOUSE DYNAMITE,2008
599,AUSTIN,CINTRON,2005-07-31 04:57:07,2005-08-07 10:55:07,HOUSE DYNAMITE,2008
422,MELVIN,ELLINGTON,2005-08-17 05:19:17,2005-08-24 07:03:17,HOUSE DYNAMITE,2008
213,GINA,WILLIAMSON,2005-06-21 03:25:26,2005-06-24 00:38:26,HOUSE DYNAMITE,2009
558,JIMMIE,EGGLESTON,2005-07-06 23:32:44,2005-07-14 01:35:44,HOUSE DYNAMITE,2009
214,KRISTIN,JOHNSTON,2005-08-02 20:45:54,2005-08-08 17:17:54,HOUSE DYNAMITE,2009
569,DAVE,GARDINER,2005-08-22 06:30:28,2005-08-25 09:48:28,HOUSE DYNAMITE,2009
452,TOM,MILNER,2005-05-29 04:15:21,2005-06-01 23:05:21,HOUSE DYNAMITE,2010
95,PAULA,BRYANT,2005-06-20 13:20:58,2005-06-26 08:35:58,HOUSE DYNAMITE,2010
100,ROBIN,HAYES,2005-07-07 11:35:08,2005-07-10 10:58:08,HOUSE DYNAMITE,2010
451,JIM,REA,2005-08-02 00:07:14,2005-08-04 02:48:14,HOUSE DYNAMITE,2010
472,GREG,ROBINS,2005-08-21 17:38:37,2005-08-30 20:28:37,HOUSE DYNAMITE,2010
546,KELLY,KNOTT,2005-07-12 16:32:33,2005-07-16 12:42:33,HOUSE DYNAMITE,2011
544,CODY,NOLEN,2005-07-29 11:35:46,2005-07-30 13:50:46,HOUSE DYNAMITE,2011
495,CHARLIE,BESS,2005-08-23 20:16:27,2005-08-27 01:43:27,HOUSE DYNAMITE,2011
275,CAROLE,BARNETT,2005-07-08 21:26:11,2005-07-18 02:19:11,HUMAN GRAFFITI,2012
118,KIM,CRUZ,2005-07-30 00:22:31,2005-08-04 19:10:31,HUMAN GRAFFITI,2012
579,DARYL,LARUE,2005-08-18 06:15:06,2005-08-24 07:45:06,HUMAN GRAFFITI,2012
374,JEREMY,HURTADO,2005-07-10 03:46:47,2005-07-17 09:28:47,HUMAN GRAFFITI,2013
227,COLLEEN,BURTON,2005-08-02 04:53:13,2005-08-06 04:36:13,HUMAN GRAFFITI,2013
514,FRANKLIN,TROUTMAN,2005-08-17 21:36:47,2005-08-22 01:10:47,HUMAN GRAFFITI,2013
573,BYRON,BOX,2005-07-12 12:37:00,2005-07-20 09:36:00,HUMAN GRAFFITI,2014
346,ARTHUR,SIMPKINS,2005-08-02 06:52:54,2005-08-07 10:59:54,HUMAN GRAFFITI,2014
11,LISA,ANDERSON,2005-08-22 17:46:41,2005-08-23 15:08:41,HUMAN GRAFFITI,2014
498,GENE,SANBORN,2005-06-18 12:01:47,2005-06-19 11:56:47,HUMAN GRAFFITI,2015
58,JEAN,BELL,2005-07-06 09:30:45,2005-07-11 15:16:45,HUMAN GRAFFITI,2015
296,RAMONA,HALE,2005-07-30 14:15:02,2005-08-05 13:02:02,HUMAN GRAFFITI,2015
276,BRANDY,GRAVES,2005-08-17 17:28:01,2005-08-21 20:43:01,HUMAN GRAFFITI,2015
522,ARNOLD,HAVENS,2005-08-01 22:54:27,2005-08-07 02:15:27,HUMAN GRAFFITI,2016
71,KATHY,JAMES,2005-08-21 04:57:08,2005-08-25 00:06:08,HUMAN GRAFFITI,2016
272,KAY,CALDWELL,2005-07-29 00:41:56,2005-08-05 18:53:56,HUNCHBACK IMPOSSIBLE,2017
29,ANGELA,HERNANDEZ,2005-08-22 07:35:56,2005-08-29 13:17:56,HUNCHBACK IMPOSSIBLE,2017
572,SIDNEY,BURLESON,2005-07-28 04:32:14,2005-08-03 04:30:14,HUNCHBACK IMPOSSIBLE,2018
237,TANYA,GILBERT,2005-08-22 13:38:11,2005-08-30 09:00:11,HUNCHBACK IMPOSSIBLE,2018
518,GABRIEL,HARDER,2005-07-27 07:16:17,2005-07-28 04:04:17,HUNCHBACK IMPOSSIBLE,2019
103,GLADYS,HAMILTON,2005-08-23 22:43:07,2005-08-31 21:33:07,HUNCHBACK IMPOSSIBLE,2019
222,DELORES,HANSEN,2005-06-15 14:27:47,2005-06-23 18:07:47,HUNCHBACK IMPOSSIBLE,2020
268,NINA,SOTO,2005-07-09 03:14:45,2005-07-16 06:57:45,HUNCHBACK IMPOSSIBLE,2020
274,NAOMI,JENNINGS,2005-07-31 19:20:49,2005-08-03 14:39:49,HUNCHBACK IMPOSSIBLE,2020
541,DARREN,WINDHAM,2005-08-18 09:06:30,2005-08-21 12:09:30,HUNCHBACK IMPOSSIBLE,2020
547,KURT,EMMONS,2005-05-27 18:35:20,2005-06-04 18:58:20,HUNCHBACK IMPOSSIBLE,2021
278,BILLIE,HORTON,2005-06-17 16:48:55,2005-06-19 18:01:55,HUNCHBACK IMPOSSIBLE,2021
31,BRENDA,WRIGHT,2005-07-08 13:24:58,2005-07-17 17:44:58,HUNCHBACK IMPOSSIBLE,2021
404,STANLEY,SCROGGINS,2005-07-30 12:46:59,2005-08-03 14:58:59,HUNCHBACK IMPOSSIBLE,2021
452,TOM,MILNER,2006-02-14 15:16:03,,HUNCHBACK IMPOSSIBLE,2021
50,DIANE,COLLINS,2005-05-29 11:32:15,2005-05-31 17:31:15,HUNCHBACK IMPOSSIBLE,2022
566,CASEY,MENA,2005-06-21 13:54:58,2005-06-23 13:43:58,HUNCHBACK IMPOSSIBLE,2022
368,HARRY,ARCE,2005-07-11 08:02:32,2005-07-12 05:58:32,HUNCHBACK IMPOSSIBLE,2022
89,JULIA,FLORES,2005-07-27 15:15:53,2005-08-03 19:53:53,HUNCHBACK IMPOSSIBLE,2022
242,GLENDA,FRAZIER,2005-08-17 16:35:14,2005-08-19 19:16:14,HUNCHBACK IMPOSSIBLE,2022
335,GREGORY,MAULDIN,2005-07-29 14:19:57,2005-08-07 13:44:57,HUNGER ROOF,2023
278,BILLIE,HORTON,2005-08-19 00:07:58,2005-08-24 00:42:58,HUNGER ROOF,2023
31,BRENDA,WRIGHT,2005-07-27 01:23:24,2005-08-03 02:10:24,HUNGER ROOF,2024
451,JIM,REA,2005-08-21 14:11:30,2005-08-27 12:19:30,HUNGER ROOF,2024
442,LEROY,BUSTAMANTE,2005-06-15 13:28:48,2005-06-21 13:40:48,HUNGER ROOF,2025
40,AMANDA,CARTER,2005-07-09 01:17:04,2005-07-16 03:25:04,HUNGER ROOF,2025
168,REGINA,BERRY,2005-08-01 03:10:24,2005-08-07 03:04:24,HUNGER ROOF,2025
380,RUSSELL,BRINSON,2005-08-22 05:47:31,2005-08-29 00:33:31,HUNGER ROOF,2025
94,NORMA,GONZALES,2005-05-25 21:10:40,2005-06-02 21:38:40,HUNGER ROOF,2026
246,MARIAN,MENDOZA,2005-06-19 13:50:10,2005-06-26 18:25:10,HUNGER ROOF,2026
332,STEPHEN,QUALLS,2005-07-09 14:40:42,2005-07-16 14:18:42,HUNGER ROOF,2026
472,GREG,ROBINS,2005-08-01 15:33:03,2005-08-02 21:26:03,HUNGER ROOF,2026
335,GREGORY,MAULDIN,2006-02-14 15:16:03,,HUNGER ROOF,2026
206,TERRI,VASQUEZ,2005-08-02 02:38:07,2005-08-08 05:15:07,HUNTER ALTER,2027
119,SHERRY,MARSHALL,2005-08-23 15:38:12,2005-08-26 15:18:12,HUNTER ALTER,2027
206,TERRI,VASQUEZ,2005-07-06 01:26:44,2005-07-14 21:37:44,HUNTER ALTER,2028
35,VIRGINIA,GREEN,2005-07-27 06:54:12,2005-08-03 10:36:12,HUNTER ALTER,2028
312,MARK,RINEHART,2005-08-23 16:44:31,2005-09-01 15:44:31,HUNTER ALTER,2028
394,CHRIS,BROTHERS,2005-05-30 21:22:26,2005-06-04 22:32:26,HUNTING MUSKETEERS,2029
169,ERICA,MATTHEWS,2005-06-21 04:07:41,2005-06-24 06:25:41,HUNTING MUSKETEERS,2029
67,KELLY,TORRES,2005-07-11 08:34:20,2005-07-13 03:31:20,HUNTING MUSKETEERS,2029
200,JEANNE,LAWSON,2005-08-01 17:49:38,2005-08-07 21:04:38,HUNTING MUSKETEERS,2029
351,JACK,FOUST,2005-08-23 08:57:11,2005-08-31 14:19:11,HUNTING MUSKETEERS,2029
545,JULIO,NOLAND,2005-05-29 04:22:41,2005-06-05 09:28:41,HUNTING MUSKETEERS,2030
